sid,search,"splunk_server","_time","is_realtime","event_count","exec_time","result_count","scan_count",status,"total_run_time","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time"
"1565803021.4082","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565803021.769785",0,1,1565803022,1,0,canceled,"1.499",,,,,,,,,,,
"1565806622.4138","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565806622.814440",0,1,1565806623,1,0,canceled,"1.559",,,,,,,,,,,
"1565810222.4195","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565810222.347306",0,1,1565810222,1,0,canceled,"1.524",,,,,,,,,,,
"1565813822.4253","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565813822.110019",0,1,1565813822,1,0,canceled,"1.453",,,,,,,,,,,
"1565817422.4310","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565817422.101973",0,1,1565817422,1,0,canceled,"1.418",,,,,,,,,,,
"1565821022.4366","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565821022.792331",0,1,1565821023,1,0,canceled,"1.485",,,,,,,,,,,
"1565828221.37","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565828221.724650",0,1,1565828221,1,0,canceled,"0.56",,,,,,,,,,,
"1565833414.99","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565833414.078236",0,1,1565833414,1,0,canceled,"0.884",,,,,,,,,,,
"1565836530.115","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565836530.478515",0,1,1565836530,1,0,canceled,"0.683",,,,,,,,,,,
"1565840655.131","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565840655.769889",0,1,1565840655,1,0,canceled,"0.773",,,,,,,,,,,
"1565847961.147","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565847961.731491",0,1,1565847964,1,0,canceled,"0.789",,,,,,,,,,,
"1565850265.163","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565850265.336276",0,1,1565850265,1,0,canceled,"1.048",,,,,,,,,,,
"1565857558.179","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565857558.428479",0,1,1565857558,1,0,canceled,"0.923",,,,,,,,,,,
"1565857561.180","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565857561.525662",0,1,1565857561,1,0,canceled,"2.5460000000000003",,,,,,,,,,,
"1565866809.214","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565866809.279452",0,1,1565866809,1,0,canceled,"1.364",,,,,,,,,,,
"1565867821.233","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565867821.310553",0,1,1565867821,1,0,canceled,"0.51",,,,,,,,,,,
"1565872469.285","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565872469.482739",0,1,1565872469,1,0,canceled,"0.9530000000000001",,,,,,,,,,,
"1565875021.328","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565875021.290040",0,1,1565875021,1,0,canceled,"0.504",,,,,,,,,,,
"1565878621.383","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565878621.143816",0,1,1565878621,1,0,canceled,"0.509",,,,,,,,,,,
"1565882221.442","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565882221.523099",0,1,1565882221,1,0,canceled,"0.493",,,,,,,,,,,
"1565885821.499","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565885821.638928",0,1,1565885821,1,0,canceled,"0.494",,,,,,,,,,,
"1565890494.512","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565890494.069457",0,1,1565890494,1,0,canceled,"0.762",,,,,,,,,,,
"1565893021.555","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565893021.738351",0,1,1565893021,1,0,canceled,"0.583",,,,,,,,,,,
"1565896621.611","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565896621.638586",0,1,1565896621,1,0,canceled,"0.5720000000000001",,,,,,,,,,,
"1565900221.667","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565900221.972240",0,1,1565900222,1,0,canceled,"0.515",,,,,,,,,,,
"1565903821.725","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565903821.495277",0,1,1565903821,1,0,canceled,"0.532",,,,,,,,,,,
"1565907421.781","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565907421.569639",0,0,1565907421,0,0,canceled,"0.516",,,,,,,,,,,
"1565911021.826","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565911021.141772",0,1,1565911021,1,0,canceled,"0.638",,,,,,,,,,,
"1565914621.883","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565914621.333904",0,1,1565914621,1,0,canceled,"0.605",,,,,,,,,,,
"1565919516.925","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565919516.289081",0,1,1565919516,1,0,canceled,"0.754",,,,,,,,,,,
"1565925750.941","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565925750.045404",0,1,1565925750,1,0,canceled,"6.311",,,,,,,,,,,
"1565925759.942","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565925759.153319",0,1,1565925759,1,0,canceled,"0.869",,,,,,,,,,,
"1565929021.1000","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565929021.933413",0,1,1565929022,1,0,canceled,"0.6890000000000001",,,,,,,,,,,
"1565932621.1056","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565932621.951113",0,1,1565932622,1,0,canceled,"0.545",,,,,,,,,,,
"1565942578.1099","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565942578.776902",0,1,1565942578,1,0,canceled,"0.921",,,,,,,,,,,
"1565942581.1100","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565942581.191962",0,1,1565942581,1,0,canceled,"0.59",,,,,,,,,,,
"1565949923.1120","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565949923.339802",0,1,1565949923,1,0,canceled,"0.8240000000000001",,,,,,,,,,,
"1565953234.1135","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565953234.438274",0,1,1565953234,1,0,canceled,"0.744",,,,,,,,,,,
"1565954221.1153","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565954221.622616",0,1,1565954221,1,0,canceled,"0.492",,,,,,,,,,,
"1565959289.1208","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565959289.389990",0,1,1565959289,1,0,canceled,"3.87",,,,,,,,,,,
"1565961421.1246","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565961421.484146",0,1,1565961421,1,0,canceled,"0.59",,,,,,,,,,,
"1565965021.1303","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565965021.185639",0,1,1565965021,1,0,canceled,"0.5650000000000001",,,,,,,,,,,
"1565968622.1360","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565968622.295388",0,1,1565968622,1,0,canceled,"0.589",,,,,,,,,,,
"1565972222.1416","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565972222.031350",0,1,1565972222,1,0,canceled,"0.61",,,,,,,,,,,
"1565975821.1476","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565975821.572791",0,1,1565975821,1,0,canceled,"0.736",,,,,,,,,,,
"1565979422.1531","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565979422.172007",0,1,1565979422,1,0,canceled,"0.59",,,,,,,,,,,
"1565983022.1589","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565983022.204857",0,1,1565983022,1,0,canceled,"0.608",,,,,,,,,,,
"1565986622.1646","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1565986622.031469",0,1,1565986622,1,0,canceled,"0.5700000000000001",,,,,,,,,,,
"1565990221.1701","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565990222.002829",0,1,1565990222,1,0,canceled,"0.622",,,,,,,,,,,
"1565993822.1759","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565993822.089341",0,1,1565993822,1,0,canceled,"0.588",,,,,,,,,,,
"1565997421.1816","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1565997421.821758",0,1,1565997421,1,0,canceled,"0.579",,,,,,,,,,,
"1566001021.1872","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566001021.643767",0,1,1566001021,1,0,canceled,"0.639",,,,,,,,,,,
"1566004622.1928","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566004622.100041",0,1,1566004622,1,0,canceled,"0.6880000000000001",,,,,,,,,,,
"1566008259.1984","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566008259.311354",0,1,1566008259,1,0,canceled,"0.649",,,,,,,,,,,
"1566012078.2022","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566012078.935011",0,1,1566012079,1,0,canceled,"1.161",,,,,,,,,,,
"1566015421.2077","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566015421.461301",0,1,1566015421,1,0,canceled,"0.545",,,,,,,,,,,
"1566019021.2134","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566019021.787611",0,1,1566019022,1,0,canceled,"0.611",,,,,,,,,,,
"1566024189.2153","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566024189.239977",0,1,1566024189,1,0,canceled,"1.02",,,,,,,,,,,
"1566027132.2169","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566027132.980247",0,1,1566027133,1,0,canceled,"1.054",,,,,,,,,,,
"1566040016.2185","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566040016.426982",0,1,1566040016,1,0,canceled,"1.224",,,,,,,,,,,
"1566040019.2186","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566040019.733270",0,1,1566040019,1,0,canceled,"0.756",,,,,,,,,,,
"1566040621.2202","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566040621.993500",0,1,1566040622,1,0,canceled,"0.718",,,,,,,,,,,
"1566088730.2230","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566088730.110078",0,1,1566088730,1,0,canceled,"0.887",,,,,,,,,,,
"1566088732.2231","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566088732.679858",0,1,1566088732,1,0,canceled,"0.785",,,,,,,,,,,
"1566091021.2268","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566091021.208235",0,1,1566091021,1,0,canceled,"0.541",,,,,,,,,,,
"1566094621.2323","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566094621.487185",0,1,1566094621,1,0,canceled,"0.56",,,,,,,,,,,
"1566098221.2379","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566098221.245155",0,1,1566098221,1,0,canceled,"0.5650000000000001",,,,,,,,,,,
"1566107287.2439","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566107287.571680",0,1,1566107287,1,0,canceled,"1.16",,,,,,,,,,,
"1566114718.2461","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566114718.331811",0,1,1566114718,1,0,canceled,"1.313",,,,,,,,,,,
"1566122218.2479","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566122218.697702",0,1,1566122218,1,0,canceled,"0.764",,,,,,,,,,,
"1566127823.2508","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566127823.022747",0,0,1566127823,0,0,canceled,"0.752",,,,,,,,,,,
"1566130621.2554","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566130621.162212",0,0,1566130621,0,0,canceled,"0.591",,,,,,,,,,,
"1566138658.2580","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566138658.258623",0,0,1566138658,0,0,canceled,"0.873",,,,,,,,,,,
"1566138660.2581","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566138660.985501",0,1,1566138661,1,0,canceled,"0.508",,,,,,,,,,,
"1566147455.2599","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566147455.187311",0,1,1566147455,1,0,canceled,"0.783",,,,,,,,,,,
"1566147457.2600","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566147457.363892",0,1,1566147457,1,0,canceled,"0.746",,,,,,,,,,,
"1566148621.2628","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566148621.617354",0,1,1566148621,1,0,canceled,"0.549",,,,,,,,,,,
"1566152221.2685","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566152221.604722",0,1,1566152221,1,0,canceled,"0.646",,,,,,,,,,,
"1566155821.2741","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566155821.980828",0,0,1566155822,0,0,canceled,"0.556",,,,,,,,,,,
"1566160133.2784","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566160133.646397",0,1,1566160133,1,0,canceled,"2.315",,,,,,,,,,,
"1566167458.2807","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566167458.451781",0,1,1566167458,1,0,canceled,"0.768",,,,,,,,,,,
"1566167461.2808","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566167461.141841",0,1,1566167461,1,0,canceled,"0.5630000000000001",,,,,,,,,,,
"1566174957.2824","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566174957.771532",0,1,1566174957,1,0,canceled,"0.848",,,,,,,,,,,
"1566174960.2825","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566174960.446587",0,1,1566174960,1,0,canceled,"0.555",,,,,,,,,,,
"1566177495.2841","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566177495.540418",0,1,1566177495,1,0,canceled,"1.037",,,,,,,,,,,
"1566181021.2906","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566181021.135731",0,1,1566181021,1,0,canceled,"0.545",,,,,,,,,,,
"1566184621.2963","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566184621.201189",0,1,1566184621,1,0,canceled,"0.676",,,,,,,,,,,
"1566188787.2996","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566188787.858446",0,1,1566188788,1,0,canceled,"1.668",,,,,,,,,,,
"1566193085.3038","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566193085.353631",0,1,1566193085,1,0,canceled,"0.9460000000000001",,,,,,,,,,,
"1566195463.3075","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566195463.111231",0,1,1566195463,1,0,canceled,"0.612",,,,,,,,,,,
"1566199091.3147","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566199091.297397",0,1,1566199091,1,0,canceled,"1.05",,,,,,,,,,,
"1566202713.3202","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566202713.874752",0,1,1566202714,1,0,canceled,"47.271",,,,,,,,,,,
"1566206344.3255","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566206344.777523",0,1,1566206344,1,0,canceled,"0.629",,,,,,,,,,,
"1566210158.3296","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566210158.515249",0,1,1566210158,1,0,canceled,"1.389",,,,,,,,,,,
"1566213661.3339","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566213661.744436",0,0,1566213662,0,0,canceled,"1.166",,,,,,,,,,,
"1566217021.3393","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566217021.217992",0,1,1566217021,1,0,canceled,"0.547",,,,,,,,,,,
"1566254705.3426","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566254705.024991",0,1,1566254705,1,0,canceled,"0.999",,,,,,,,,,,
"1566254707.3427","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566254707.333514",0,1,1566254707,1,0,canceled,"0.638",,,,,,,,,,,
"1566297914.3466","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566297914.683504",0,1,1566297914,1,0,canceled,"1.934",,,,,,,,,,,
"1566339786.3482","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566339786.882815",0,1,1566339787,1,0,canceled,"1.24",,,,,,,,,,,
"1566345783.3525","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566345783.154166",0,1,1566345783,1,0,canceled,"1.619",,,,,,,,,,,
"1566346624.3543","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566346624.053404",0,1,1566346624,1,0,canceled,"0.609",,,,,,,,,,,
"1566352302.3598","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566352302.511015",0,1,1566352302,1,0,canceled,"0.6990000000000001",,,,,,,,,,,
"1566357525.3620","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566357525.029507",0,1,1566357525,1,0,canceled,"0.881",,,,,,,,,,,
"1566357527.3624","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566357527.584705",0,1,1566357527,1,0,canceled,"0.8230000000000001",,,,,,,,,,,
"1566361021.3666","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566361021.556736",0,1,1566361021,1,0,canceled,"0.519",,,,,,,,,,,
"1566365974.3699","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566365974.352828",0,1,1566365974,1,0,canceled,"0.905",,,,,,,,,,,
"1566370046.3728","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566370046.562462",0,1,1566370046,1,0,canceled,"0.776",,,,,,,,,,,
"1566372039.3743","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566372039.790452",0,1,1566372040,1,0,canceled,"1.325",,,,,,,,,,,
"1566376740.3783","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566376740.358562",0,1,1566376740,1,0,canceled,"1.0190000000000001",,,,,,,,,,,
"1566379246.3803","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566379246.757239",0,1,1566379246,1,0,canceled,"0.881",,,,,,,,,,,
"1566383371.3834","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566383371.852575",0,1,1566383372,1,0,canceled,"0.856",,,,,,,,,,,
"1566387977.3877","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566387977.431229",0,1,1566387977,1,0,canceled,"1.862",,,,,,,,,,,
"1566390112.3893","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566390112.732644",0,1,1566390112,1,0,canceled,"0.756",,,,,,,,,,,
"1566395283.3921","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566395283.209902",0,1,1566395283,1,0,canceled,"0.847",,,,,,,,,,,
"1566397021.3958","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566397021.211235",0,1,1566397021,1,0,canceled,"0.5730000000000001",,,,,,,,,,,
"1566400621.4014","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566400621.768094",0,1,1566400621,1,0,canceled,"0.646",,,,,,,,,,,
"1566404221.4071","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566404221.250000",0,1,1566404221,1,0,canceled,"0.6900000000000001",,,,,,,,,,,
"1566407821.4126","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566407821.304144",0,1,1566407821,1,0,canceled,"0.5660000000000001",,,,,,,,,,,
"1566411421.4182","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566411421.613828",0,1,1566411421,1,0,canceled,"0.619",,,,,,,,,,,
"1566415022.4239","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566415022.570157",0,1,1566415022,1,0,canceled,"0.739",,,,,,,,,,,
"1566418622.4297","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566418622.372336",0,1,1566418622,1,0,canceled,"0.609",,,,,,,,,,,
"1566422221.4353","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566422221.082316",0,1,1566422221,1,0,canceled,"0.616",,,,,,,,,,,
"1566425821.4408","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566425821.162609",0,1,1566425821,1,0,canceled,"0.542",,,,,,,,,,,
"1566429422.4465","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566429422.411576",0,1,1566429422,1,0,canceled,"0.66",,,,,,,,,,,
"1566433022.4523","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566433022.030368",0,1,1566433022,1,0,canceled,"0.604",,,,,,,,,,,
"1566436621.4579","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566436621.773407",0,1,1566436621,1,0,canceled,"0.648",,,,,,,,,,,
"1566440221.4634","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566440221.718751",0,1,1566440221,1,0,canceled,"0.5730000000000001",,,,,,,,,,,
"1566443821.4690","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566443821.468990",0,1,1566443821,1,0,canceled,"0.549",,,,,,,,,,,
"1566447421.4746","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566447421.697578",0,1,1566447421,1,0,canceled,"0.607",,,,,,,,,,,
"1566451021.4802","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566451021.631338",0,1,1566451021,1,0,canceled,"0.5670000000000001",,,,,,,,,,,
"1566454621.4858","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566454621.676243",0,1,1566454621,1,0,canceled,"0.548",,,,,,,,,,,
"1566458221.4914","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566458221.984373",0,1,1566458222,1,0,canceled,"0.6900000000000001",,,,,,,,,,,
"1566461821.4977","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566461821.524750",0,1,1566461821,1,0,canceled,"0.6880000000000001",,,,,,,,,,,
"1566465421.5034","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566465421.513488",0,1,1566465421,1,0,canceled,"0.577",,,,,,,,,,,
"1566469021.5090","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566469021.386896",0,1,1566469021,1,0,canceled,"0.556",,,,,,,,,,,
"1566472621.5147","| copybuckets json=""{\""vixes\"": {}, \""providers\"": {}}""","Jonathons-MacBook-Air.local","1566472621.839969",0,1,1566472621,1,0,canceled,"0.56",,,,,,,,,,,
"1566476221.5204","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566476221.207459",0,1,1566476221,1,0,canceled,"0.5710000000000001",,,,,,,,,,,
"1566479821.5261","| copybuckets json=""{\""providers\"": {}, \""vixes\"": {}}""","Jonathons-MacBook-Air.local","1566479821.708831",0,1,1566479821,1,0,canceled,"0.609",,,,,,,,,,,
